"Sport","Game_Type","Entry_Key","Entry","Contest_Key","Contest_Date_EST","Place","Points","Winnings_Non_Ticket","Winnings_Ticket","Contest_Entries","Entry_Fee","Prize_Pool","Places_Paid"
"GOLF","Showdown",5191009537,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 1) (1/3)",192298876,"2026-07-16 06:41:00",23,171.55,"$0.00","$0.00",114,"$0.25","$25.00",1
"GOLF","Showdown",5191009568,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 1) (2/3)",192298876,"2026-07-16 06:41:00",66,151.55,"$0.00","$0.00",114,"$0.25","$25.00",1
"GOLF","Showdown",5190988374,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Round 1) (1/3)",192352355,"2026-07-16 01:35:00",9,200.45,"$0.00","$0.00",116,"$0.25","$25.00",1
"GOLF","Showdown",5190988375,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Round 1) (2/3)",192352355,"2026-07-16 01:35:00",22,190.2,"$0.00","$0.00",116,"$0.25","$25.00",1
"GOLF","Showdown",5190992336,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Round 1) (3/3)",192352355,"2026-07-16 01:35:00",60,171.8,"$0.00","$0.00",116,"$0.25","$25.00",1
"MLB","Showdown Captain Mode",5189635677,"MLB Showdown Satellite to NFL Best Ball $25 Millionaire (AL @ NL) (1/3)",192256473,"2026-07-14 20:20:00",13,23.5,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Showdown Captain Mode",5189635678,"MLB Showdown Satellite to NFL Best Ball $25 Millionaire (AL @ NL) (2/3)",192256473,"2026-07-14 20:20:00",77,9.5,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Showdown Captain Mode",5189640376,"MLB Showdown Satellite to NFL Best Ball $25 Millionaire (AL @ NL) (3/3)",192256473,"2026-07-14 20:20:00",96,7,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5181988067,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (3/3)",191981508,"2026-07-04 13:35:00",4,169.25,"$0.00","$0.00",84,"$0.25","$25.00",1
"MLB","Classic",5181979491,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (1/3)",191981508,"2026-07-04 13:35:00",9,161.65,"$0.00","$0.00",84,"$0.25","$25.00",1
"MLB","Classic",5181988066,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (2/3)",191981508,"2026-07-04 13:35:00",35,119.15,"$0.00","$0.00",84,"$0.25","$25.00",1
"MLB","Classic",5180541399,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (2/3)",191916488,"2026-07-02 12:35:00",8,135.7,"$0.00","$0.00",103,"$0.25","$25.00",1
"MLB","Classic",5180532201,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (1/3)",191916488,"2026-07-02 12:35:00",15,121,"$0.00","$0.00",103,"$0.25","$25.00",1
"MLB","Classic",5180541400,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (3/3)",191916488,"2026-07-02 12:35:00",50,97.55,"$0.00","$0.00",103,"$0.25","$25.00",1
"MLB","Classic",5179981191,"MLB Satellite to NFL Best Ball $25 Millionaire (3/3)",191864569,"2026-07-01 19:15:00",34,94.75,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5179973883,"MLB Satellite to NFL Best Ball $25 Millionaire (2/3)",191864569,"2026-07-01 19:15:00",80,70.15,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5179973882,"MLB Satellite to NFL Best Ball $25 Millionaire (1/3)",191864569,"2026-07-01 19:15:00",109,47.7,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5179277967,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (8/8)",191830335,"2026-06-30 21:40:00",76,114.6,"$0.00","$0.00",217,"$0.10","$25.00",1
"MLB","Classic",5179273095,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (3/8)",191830335,"2026-06-30 21:40:00",86,110.8,"$0.00","$0.00",217,"$0.10","$25.00",1
"MLB","Classic",5179273093,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (1/8)",191830335,"2026-06-30 21:40:00",134,93.3,"$0.00","$0.00",217,"$0.10","$25.00",1
"MLB","Classic",5179273096,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (4/8)",191830335,"2026-06-30 21:40:00",152,86.65,"$0.00","$0.00",217,"$0.10","$25.00",1
"MLB","Classic",5179273098,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (6/8)",191830335,"2026-06-30 21:40:00",166,80.95,"$0.00","$0.00",217,"$0.10","$25.00",1
"MLB","Classic",5179273099,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (7/8)",191830335,"2026-06-30 21:40:00",204,59.85,"$0.00","$0.00",217,"$0.10","$25.00",1
"MLB","Classic",5179273094,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (2/8)",191830335,"2026-06-30 21:40:00",205,58.45,"$0.00","$0.00",217,"$0.10","$25.00",1
"MLB","Classic",5179273097,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (5/8)",191830335,"2026-06-30 21:40:00",210,51.05,"$0.00","$0.00",217,"$0.10","$25.00",1
"MLB","Classic",5177619694,"MLB Satellite to NFL Best Ball $25 Millionaire (4/8)",191756143,"2026-06-28 13:35:00",66,99.95,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5177619693,"MLB Satellite to NFL Best Ball $25 Millionaire (3/8)",191756143,"2026-06-28 13:35:00",147,84.15,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5177619696,"MLB Satellite to NFL Best Ball $25 Millionaire (6/8)",191756143,"2026-06-28 13:35:00",180,78.75,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5177619691,"MLB Satellite to NFL Best Ball $25 Millionaire (1/8)",191756143,"2026-06-28 13:35:00",183,78.15,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5177626827,"MLB Satellite to NFL Best Ball $25 Millionaire (8/8)",191756143,"2026-06-28 13:35:00",211,72.35,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5177619692,"MLB Satellite to NFL Best Ball $25 Millionaire (2/8)",191756143,"2026-06-28 13:35:00",217,71.2,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5177619697,"MLB Satellite to NFL Best Ball $25 Millionaire (7/8)",191756143,"2026-06-28 13:35:00",258,63.9,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5177619695,"MLB Satellite to NFL Best Ball $25 Millionaire (5/8)",191756143,"2026-06-28 13:35:00",289,49.35,"$0.00","$0.00",297,"$0.10","$25.00",1
"GOLF","Captain Mode Showdown",5177571142,"PGA TOUR Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 4 TOUR) (3/3)",191772319,"2026-06-28 13:30:00",15,341.38,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Captain Mode Showdown",5177562354,"PGA TOUR Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 4 TOUR) (1/3)",191772319,"2026-06-28 13:30:00",51,309.47,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Captain Mode Showdown",5177571099,"PGA TOUR Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 4 TOUR) (2/3)",191772319,"2026-06-28 13:30:00",114,223.53,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Captain Mode Showdown",5176653636,"PGA TOUR Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 3 TOUR) (2/3)",191739995,"2026-06-27 12:35:00",47,271.1,"$0.00","$0.00",111,"$0.25","$25.00",1
"GOLF","Captain Mode Showdown",5176655918,"PGA TOUR Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 3 TOUR) (3/3)",191739995,"2026-06-27 12:35:00",79,254.05,"$0.00","$0.00",111,"$0.25","$25.00",1
"GOLF","Captain Mode Showdown",5176653635,"PGA TOUR Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 3 TOUR) (1/3)",191739995,"2026-06-27 12:35:00",90,248.83,"$0.00","$0.00",111,"$0.25","$25.00",1
"GOLF","Showdown",5175810111,"PGA TOUR Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 2 TOUR) (3/3)",191694910,"2026-06-26 11:55:00",13,279.6,"$0.00","$0.00",101,"$0.25","$25.00",1
"GOLF","Showdown",5175810109,"PGA TOUR Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 2 TOUR) (1/3)",191694910,"2026-06-26 11:55:00",30,265.8,"$0.00","$0.00",101,"$0.25","$25.00",1
"GOLF","Showdown",5175810110,"PGA TOUR Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 2 TOUR) (2/3)",191694910,"2026-06-26 11:55:00",94,216.05,"$0.00","$0.00",101,"$0.25","$25.00",1
"MLB","Classic",5175380973,"MLB Satellite to NFL Best Ball $25 Millionaire (1/8)",191664584,"2026-06-25 18:40:00",22,118.75,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5175380977,"MLB Satellite to NFL Best Ball $25 Millionaire (5/8)",191664584,"2026-06-25 18:40:00",38,110.35,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5175390560,"MLB Satellite to NFL Best Ball $25 Millionaire (8/8)",191664584,"2026-06-25 18:40:00",93,88.55,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5175380974,"MLB Satellite to NFL Best Ball $25 Millionaire (2/8)",191664584,"2026-06-25 18:40:00",105,86.75,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5175380979,"MLB Satellite to NFL Best Ball $25 Millionaire (7/8)",191664584,"2026-06-25 18:40:00",124,83.15,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5175380975,"MLB Satellite to NFL Best Ball $25 Millionaire (3/8)",191664584,"2026-06-25 18:40:00",142,77.75,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5175380978,"MLB Satellite to NFL Best Ball $25 Millionaire (6/8)",191664584,"2026-06-25 18:40:00",215,61.3,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5175380976,"MLB Satellite to NFL Best Ball $25 Millionaire (4/8)",191664584,"2026-06-25 18:40:00",268,42.15,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5175190617,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (7/8)",191664268,"2026-06-25 12:10:00",20,158.6,"$0.00","$0.00",261,"$0.10","$25.00",1
"MLB","Classic",5175182308,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (1/8)",191664268,"2026-06-25 12:10:00",79,127.15,"$0.00","$0.00",261,"$0.10","$25.00",1
"MLB","Classic",5175190615,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (5/8)",191664268,"2026-06-25 12:10:00",83,126.15,"$0.00","$0.00",261,"$0.10","$25.00",1
"MLB","Classic",5175190618,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (8/8)",191664268,"2026-06-25 12:10:00",169,85.25,"$0.00","$0.00",261,"$0.10","$25.00",1
"MLB","Classic",5175190613,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (3/8)",191664268,"2026-06-25 12:10:00",210,64.6,"$0.00","$0.00",261,"$0.10","$25.00",1
"MLB","Classic",5175190614,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (4/8)",191664268,"2026-06-25 12:10:00",251,46.6,"$0.00","$0.00",261,"$0.10","$25.00",1
"MLB","Classic",5175190616,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (6/8)",191664268,"2026-06-25 12:10:00",251,46.6,"$0.00","$0.00",261,"$0.10","$25.00",1
"MLB","Classic",5175190612,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (2/8)",191664268,"2026-06-25 12:10:00",253,46.05,"$0.00","$0.00",261,"$0.10","$25.00",1
"MLB","Classic",5174649938,"MLB Satellite to NFL Best Ball $25 Millionaire (2/3)",191637160,"2026-06-24 19:07:00",8,128.1,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5174649939,"MLB Satellite to NFL Best Ball $25 Millionaire (3/3)",191637160,"2026-06-24 19:07:00",44,103.95,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5174640605,"MLB Satellite to NFL Best Ball $25 Millionaire (1/3)",191637160,"2026-06-24 19:07:00",60,93.95,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5174407557,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (3/3)",191636757,"2026-06-24 13:10:00",7,126.2,"$0.00","$0.00",106,"$0.25","$25.00",1
"MLB","Classic",5174399655,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (1/3)",191636757,"2026-06-24 13:10:00",36,99.65,"$0.00","$0.00",106,"$0.25","$25.00",1
"MLB","Classic",5174399656,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (2/3)",191636757,"2026-06-24 13:10:00",61,87.45,"$0.00","$0.00",106,"$0.25","$25.00",1
"MLB","Classic",5173944891,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (4/8)",191606087,"2026-06-23 21:38:00",26,114.2,"$0.00","$0.00",177,"$0.10","$25.00",1
"MLB","Classic",5173944894,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (7/8)",191606087,"2026-06-23 21:38:00",39,105.2,"$0.00","$0.00",177,"$0.10","$25.00",1
"MLB","Classic",5173944892,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (5/8)",191606087,"2026-06-23 21:38:00",67,92.7,"$0.00","$0.00",177,"$0.10","$25.00",1
"MLB","Classic",5173944893,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (6/8)",191606087,"2026-06-23 21:38:00",109,82.25,"$0.00","$0.00",177,"$0.10","$25.00",1
"MLB","Classic",5173944890,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (3/8)",191606087,"2026-06-23 21:38:00",124,76.25,"$0.00","$0.00",177,"$0.10","$25.00",1
"MLB","Classic",5173944895,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (8/8)",191606087,"2026-06-23 21:38:00",137,73.7,"$0.00","$0.00",177,"$0.10","$25.00",1
"MLB","Classic",5173944889,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (2/8)",191606087,"2026-06-23 21:38:00",161,58.65,"$0.00","$0.00",177,"$0.10","$25.00",1
"MLB","Classic",5173944649,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (1/8)",191606087,"2026-06-23 21:38:00",166,53.65,"$0.00","$0.00",177,"$0.10","$25.00",1
"MLB","Classic",5173937285,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (1/3)",191606089,"2026-06-23 21:38:00",12,114.2,"$0.00","$0.00",86,"$0.25","$25.00",1
"MLB","Classic",5173937705,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (3/3)",191606089,"2026-06-23 21:38:00",56,73.7,"$0.00","$0.00",86,"$0.25","$25.00",1
"MLB","Classic",5173937704,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (2/3)",191606089,"2026-06-23 21:38:00",81,53.65,"$0.00","$0.00",86,"$0.25","$25.00",1
"MLB","Classic",5173796874,"MLB Satellite to NFL Best Ball $25 Millionaire (2/3)",191605743,"2026-06-23 19:10:00",37,104.8,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5173796873,"MLB Satellite to NFL Best Ball $25 Millionaire (1/3)",191605743,"2026-06-23 19:10:00",43,99.85,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5173806870,"MLB Satellite to NFL Best Ball $25 Millionaire (3/3)",191605743,"2026-06-23 19:10:00",65,87.25,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5173257541,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (1/3)",191566060,"2026-06-22 21:38:00",24,113.85,"$0.00","$0.00",76,"$0.25","$25.00",1
"MLB","Classic",5173257696,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (2/3)",191566060,"2026-06-22 21:38:00",57,77.7,"$0.00","$0.00",76,"$0.25","$25.00",1
"MLB","Classic",5173257697,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (3/3)",191566060,"2026-06-22 21:38:00",76,48.05,"$0.00","$0.00",76,"$0.25","$25.00",1
"MLB","Classic",5172990389,"MLB Satellite to NFL Best Ball $25 Millionaire (1/3)",191565790,"2026-06-22 19:07:00",49,95.65,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5172997782,"MLB Satellite to NFL Best Ball $25 Millionaire (3/3)",191565790,"2026-06-22 19:07:00",106,61.85,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5172990390,"MLB Satellite to NFL Best Ball $25 Millionaire (2/3)",191565790,"2026-06-22 19:07:00",112,58.35,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5172404848,"MLB Satellite to NFL Best Ball $25 Millionaire (Afternoon) (3/8)",191537155,"2026-06-21 16:05:00",2,170.3,"$0.00","$0.00",149,"$0.10","$25.00",1
"MLB","Classic",5172404847,"MLB Satellite to NFL Best Ball $25 Millionaire (Afternoon) (2/8)",191537155,"2026-06-21 16:05:00",4,146.3,"$0.00","$0.00",149,"$0.10","$25.00",1
"MLB","Classic",5172404853,"MLB Satellite to NFL Best Ball $25 Millionaire (Afternoon) (8/8)",191537155,"2026-06-21 16:05:00",18,122.7,"$0.00","$0.00",149,"$0.10","$25.00",1
"MLB","Classic",5172399472,"MLB Satellite to NFL Best Ball $25 Millionaire (Afternoon) (1/8)",191537155,"2026-06-21 16:05:00",63,92.15,"$0.00","$0.00",149,"$0.10","$25.00",1
"MLB","Classic",5172404850,"MLB Satellite to NFL Best Ball $25 Millionaire (Afternoon) (5/8)",191537155,"2026-06-21 16:05:00",68,90.3,"$0.00","$0.00",149,"$0.10","$25.00",1
"MLB","Classic",5172404851,"MLB Satellite to NFL Best Ball $25 Millionaire (Afternoon) (6/8)",191537155,"2026-06-21 16:05:00",101,75.9,"$0.00","$0.00",149,"$0.10","$25.00",1
"MLB","Classic",5172404852,"MLB Satellite to NFL Best Ball $25 Millionaire (Afternoon) (7/8)",191537155,"2026-06-21 16:05:00",109,68.35,"$0.00","$0.00",149,"$0.10","$25.00",1
"MLB","Classic",5172404849,"MLB Satellite to NFL Best Ball $25 Millionaire (Afternoon) (4/8)",191537155,"2026-06-21 16:05:00",114,67.4,"$0.00","$0.00",149,"$0.10","$25.00",1
"GOLF","Captain Mode Showdown",5172152992,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 4) (1/3)",191554004,"2026-06-21 12:57:00",5,212.6,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Captain Mode Showdown",5172161920,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 4) (3/3)",191554004,"2026-06-21 12:57:00",18,197.4,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Captain Mode Showdown",5172152993,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 4) (2/3)",191554004,"2026-06-21 12:57:00",107,161.53,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5171559000,"MLB Satellite to NFL Best Ball $25 Millionaire (2/3)",191507389,"2026-06-20 19:15:00",71,73.95,"$0.00","$0.00",109,"$0.25","$25.00",1
"MLB","Classic",5171558768,"MLB Satellite to NFL Best Ball $25 Millionaire (1/3)",191507389,"2026-06-20 19:15:00",97,55.1,"$0.00","$0.00",109,"$0.25","$25.00",1
"MLB","Classic",5171559001,"MLB Satellite to NFL Best Ball $25 Millionaire (3/3)",191507389,"2026-06-20 19:15:00",107,33.1,"$0.00","$0.00",109,"$0.25","$25.00",1
"MLB","Classic",5171280424,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (2/8)",191507213,"2026-06-20 13:10:00",24,124.15,"$0.00","$0.00",242,"$0.10","$25.00",1
"MLB","Classic",5171280378,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (1/8)",191507213,"2026-06-20 13:10:00",41,119.15,"$0.00","$0.00",242,"$0.10","$25.00",1
"MLB","Classic",5171280428,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (6/8)",191507213,"2026-06-20 13:10:00",96,104.45,"$0.00","$0.00",242,"$0.10","$25.00",1
"MLB","Classic",5171280430,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (8/8)",191507213,"2026-06-20 13:10:00",106,102.5,"$0.00","$0.00",242,"$0.10","$25.00",1
"MLB","Classic",5171280425,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (3/8)",191507213,"2026-06-20 13:10:00",107,102.45,"$0.00","$0.00",242,"$0.10","$25.00",1
"MLB","Classic",5171280426,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (4/8)",191507213,"2026-06-20 13:10:00",121,100.45,"$0.00","$0.00",242,"$0.10","$25.00",1
"MLB","Classic",5171280429,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (7/8)",191507213,"2026-06-20 13:10:00",183,85.5,"$0.00","$0.00",242,"$0.10","$25.00",1
"MLB","Classic",5171280427,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (5/8)",191507213,"2026-06-20 13:10:00",195,83.5,"$0.00","$0.00",242,"$0.10","$25.00",1
"MLB","Classic",5170581610,"MLB Satellite to NFL Best Ball $25 Millionaire (5/8)",191488366,"2026-06-19 19:05:00",19,151.55,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5170581607,"MLB Satellite to NFL Best Ball $25 Millionaire (2/8)",191488366,"2026-06-19 19:05:00",53,133.6,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5170581608,"MLB Satellite to NFL Best Ball $25 Millionaire (3/8)",191488366,"2026-06-19 19:05:00",61,129.55,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5170581611,"MLB Satellite to NFL Best Ball $25 Millionaire (6/8)",191488366,"2026-06-19 19:05:00",78,123.95,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5170581609,"MLB Satellite to NFL Best Ball $25 Millionaire (4/8)",191488366,"2026-06-19 19:05:00",152,105.15,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5170581573,"MLB Satellite to NFL Best Ball $25 Millionaire (1/8)",191488366,"2026-06-19 19:05:00",172,101.35,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5170581612,"MLB Satellite to NFL Best Ball $25 Millionaire (7/8)",191488366,"2026-06-19 19:05:00",201,94.35,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5170581613,"MLB Satellite to NFL Best Ball $25 Millionaire (8/8)",191488366,"2026-06-19 19:05:00",232,83.5,"$0.00","$0.00",297,"$0.10","$25.00",1
"GOLF","Showdown",5170338716,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 2) (1/3)",191479979,"2026-06-19 12:45:00",99,147.8,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Showdown",5170344443,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 2) (3/3)",191479979,"2026-06-19 12:45:00",107,136.7,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Showdown",5170338717,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 2) (2/3)",191479979,"2026-06-19 12:45:00",117,105.55,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5169921918,"MLB Satellite to NFL Best Ball $25 Millionaire (2/3)",191451972,"2026-06-18 18:40:00",36,115.2,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5169921917,"MLB Satellite to NFL Best Ball $25 Millionaire (1/3)",191451972,"2026-06-18 18:40:00",72,96,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5169928479,"MLB Satellite to NFL Best Ball $25 Millionaire (3/3)",191451972,"2026-06-18 18:40:00",109,55.2,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5169815244,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (3/8)",191450724,"2026-06-18 13:35:00",23,125.6,"$0.00","$0.00",255,"$0.10","$25.00",1
"MLB","Classic",5169815247,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (6/8)",191450724,"2026-06-18 13:35:00",52,111.9,"$0.00","$0.00",255,"$0.10","$25.00",1
"MLB","Classic",5169815243,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (2/8)",191450724,"2026-06-18 13:35:00",67,108.55,"$0.00","$0.00",255,"$0.10","$25.00",1
"MLB","Classic",5169815200,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (1/8)",191450724,"2026-06-18 13:35:00",83,103.65,"$0.00","$0.00",255,"$0.10","$25.00",1
"MLB","Classic",5169815249,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (8/8)",191450724,"2026-06-18 13:35:00",120,96.85,"$0.00","$0.00",255,"$0.10","$25.00",1
"MLB","Classic",5169815246,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (5/8)",191450724,"2026-06-18 13:35:00",181,82.8,"$0.00","$0.00",255,"$0.10","$25.00",1
"MLB","Classic",5169815248,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (7/8)",191450724,"2026-06-18 13:35:00",212,73.95,"$0.00","$0.00",255,"$0.10","$25.00",1
"MLB","Classic",5169815245,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (4/8)",191450724,"2026-06-18 13:35:00",243,62.85,"$0.00","$0.00",255,"$0.10","$25.00",1
"MLB","Classic",5169824545,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (8/8)",191450725,"2026-06-18 13:35:00",8,135.65,"$0.00","$0.00",284,"$0.10","$25.00",1
"MLB","Classic",5169824542,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (5/8)",191450725,"2026-06-18 13:35:00",23,125.6,"$0.00","$0.00",284,"$0.10","$25.00",1
"MLB","Classic",5169824541,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (4/8)",191450725,"2026-06-18 13:35:00",54,115.6,"$0.00","$0.00",284,"$0.10","$25.00",1
"MLB","Classic",5169824378,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (1/8)",191450725,"2026-06-18 13:35:00",61,113.55,"$0.00","$0.00",284,"$0.10","$25.00",1
"MLB","Classic",5169824540,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (3/8)",191450725,"2026-06-18 13:35:00",97,103.65,"$0.00","$0.00",284,"$0.10","$25.00",1
"MLB","Classic",5169824539,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (2/8)",191450725,"2026-06-18 13:35:00",116,99.6,"$0.00","$0.00",284,"$0.10","$25.00",1
"MLB","Classic",5169824543,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (6/8)",191450725,"2026-06-18 13:35:00",194,82.8,"$0.00","$0.00",284,"$0.10","$25.00",1
"MLB","Classic",5169824544,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (7/8)",191450725,"2026-06-18 13:35:00",278,48.15,"$0.00","$0.00",284,"$0.10","$25.00",1
"GOLF","Showdown",5169640131,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 1) (3/3)",191413063,"2026-06-18 14:30:00",9,189.35,"$0.00","$0.00",83,"$0.25","$25.00",1
