Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
5177626202,MLB Satellite to $15 Relay Throw,191756135,$0.10,43433708,43433712,43433872,43433847,43433891,43433851,43433769,43433734,43433884,43434109,,1. Column A lists all of your contest entries for this draftgroup
5177627200,MLB Satellite to $15 Relay Throw,191756135,$0.10,43433711,43433712,43434065,43433742,43433891,43433860,43433755,43434109,43433833,43433836,,2. Your current lineup is listed next to each entry (blank for reservations)
5177627201,MLB Satellite to $15 Relay Throw,191756135,$0.10,43433711,43433709,43434065,43433790,43433779,43433851,43433755,43433997,43433852,43433884,,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5177627202,MLB Satellite to $15 Relay Throw,191756135,$0.10,43433708,43433711,43433872,43433847,43433779,43433860,43433755,43433852,43433813,43434109,,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5177627203,MLB Satellite to $15 Relay Throw,191756135,$0.10,43433708,43433712,43434065,43433847,43433936,43433759,43433755,43433905,43433884,43433833,,5. For faster processing only include entries you are changing in the file you upload
5177619691,MLB Satellite to NFL Best Ball $25 Millionaire,191756143,$0.10,43433708,43433712,43433872,43433847,43433891,43433851,43433769,43433734,43433884,43434109,,
5177619692,MLB Satellite to NFL Best Ball $25 Millionaire,191756143,$0.10,43433708,43433709,43433858,43433847,43433779,43433860,43433870,43433833,43433836,43433824,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,,,RP,Erik Sabrowski (43434654),Erik Sabrowski,43434654,P,4000,SEA@CLE 06/28/2026 01:40PM ET,CLE,4.07
,,,,,,,,,,,,,,,RP,Shawn Armstrong (43434691),Shawn Armstrong,43434691,P,4000,SEA@CLE 06/28/2026 01:40PM ET,CLE,2.54
,,,,,,,,,,,,,,,RP,Jose A. Ferrer (43434710),Jose A. Ferrer,43434710,P,4000,SEA@CLE 06/28/2026 01:40PM ET,SEA,2.34
,,,,,,,,,,,,,,,RP,Matt Festa (43434713),Matt Festa,43434713,P,4000,SEA@CLE 06/28/2026 01:40PM ET,CLE,2.76
,,,,,,,,,,,,,,,RP,Eduard Bazardo (43434728),Eduard Bazardo,43434728,P,4000,SEA@CLE 06/28/2026 01:40PM ET,SEA,3.06
,,,,,,,,,,,,,,,RP,Carlos Vargas (43434735),Carlos Vargas,43434735,P,4000,SEA@CLE 06/28/2026 01:40PM ET,SEA,0
,,,,,,,,,,,,,,,RP,Alex Hoppe (43434751),Alex Hoppe,43434751,P,4000,SEA@CLE 06/28/2026 01:40PM ET,SEA,2.4
,,,,,,,,,,,,,,,RP,Andres Munoz (43434752),Andres Munoz,43434752,P,4000,SEA@CLE 06/28/2026 01:40PM ET,SEA,3.56
,,,,,,,,,,,,,,,RP,Will Dion (43434760),Will Dion,43434760,P,4000,SEA@CLE 06/28/2026 01:40PM ET,CLE,4.05
,,,,,,,,,,,,,,,RP,Gabe Speier (43434761),Gabe Speier,43434761,P,4000,SEA@CLE 06/28/2026 01:40PM ET,SEA,2.56
,,,,,,,,,,,,,,,RP,Andrew Walters (43434772),Andrew Walters,43434772,P,4000,SEA@CLE 06/28/2026 01:40PM ET,CLE,0
,,,,,,,,,,,,,,,OF,Sam Antonacci (43433813),Sam Antonacci,43433813,OF,4000,KC@CWS 06/28/2026 02:10PM ET,CWS,7.84
,,,,,,,,,,,,,,,SP,Tanner McDougal (43434483),Tanner McDougal,43434483,P,4000,KC@CWS 06/28/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Aaron Sanchez (43434485),Aaron Sanchez,43434485,P,4000,KC@CWS 06/28/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,James McArthur (43434493),James McArthur,43434493,P,4000,KC@CWS 06/28/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,SP,Steven Zobac (43434498),Steven Zobac,43434498,P,4000,KC@CWS 06/28/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,SP,Ben Kudrna (43434499),Ben Kudrna,43434499,P,4000,KC@CWS 06/28/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Prelander Berroa (43434503),Prelander Berroa,43434503,P,4000,KC@CWS 06/28/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,SP,Alec Marsh (43434504),Alec Marsh,43434504,P,4000,KC@CWS 06/28/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,SP,Ky Bush (43434507),Ky Bush,43434507,P,4000,KC@CWS 06/28/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,SP,Drew Thorpe (43434509),Drew Thorpe,43434509,P,4000,KC@CWS 06/28/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Steven Cruz (43434518),Steven Cruz,43434518,P,4000,KC@CWS 06/28/2026 02:10PM ET,KC,3.21
,,,,,,,,,,,,,,,RP,Alex Lange (43434556),Alex Lange,43434556,P,4000,KC@CWS 06/28/2026 02:10PM ET,KC,2.32
,,,,,,,,,,,,,,,RP,Matt Strahm (43434563),Matt Strahm,43434563,P,4000,KC@CWS 06/28/2026 02:10PM ET,KC,1.91
,,,,,,,,,,,,,,,RP,Sean Newcomb (43434593),Sean Newcomb,43434593,P,4000,KC@CWS 06/28/2026 02:10PM ET,CWS,4.75
,,,,,,,,,,,,,,,RP,Lucas Erceg (43434594),Lucas Erceg,43434594,P,4000,KC@CWS 06/28/2026 02:10PM ET,KC,1.84
,,,,,,,,,,,,,,,RP,Randy Dobnak (43434604),Randy Dobnak,43434604,P,4000,KC@CWS 06/28/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Wikelman Gonzalez (43434608),Wikelman Gonzalez,43434608,P,4000,KC@CWS 06/28/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Eli Morgan (43434625),Eli Morgan,43434625,P,4000,KC@CWS 06/28/2026 02:10PM ET,KC,2.09
,,,,,,,,,,,,,,,RP,Bryan Hudson (43434626),Bryan Hudson,43434626,P,4000,KC@CWS 06/28/2026 02:10PM ET,CWS,3.15
,,,,,,,,,,,,,,,RP,Beck Way (43434629),Beck Way,43434629,P,4000,KC@CWS 06/28/2026 02:10PM ET,KC,3.46
,,,,,,,,,,,,,,,RP,Eric Cerantola (43434630),Eric Cerantola,43434630,P,4000,KC@CWS 06/28/2026 02:10PM ET,KC,3.6
,,,,,,,,,,,,,,,RP,Tyler Davis (43434647),Tyler Davis,43434647,P,4000,KC@CWS 06/28/2026 02:10PM ET,CWS,2.69
,,,,,,,,,,,,,,,RP,Carlos Estevez (43434667),Carlos Estevez,43434667,P,4000,KC@CWS 06/28/2026 02:10PM ET,KC,-14.85
,,,,,,,,,,,,,,,RP,Duncan Davitt (43434674),Duncan Davitt,43434674,P,4000,KC@CWS 06/28/2026 02:10PM ET,CWS,1.65
,,,,,,,,,,,,,,,RP,Seranthony Dominguez (43434697),Seranthony Dominguez,43434697,P,4000,KC@CWS 06/28/2026 02:10PM ET,CWS,2.90
,,,,,,,,,,,,,,,RP,John Schreiber (43434698),John Schreiber,43434698,P,4000,KC@CWS 06/28/2026 02:10PM ET,KC,2.12
,,,,,,,,,,,,,,,RP,Jordan Leasure (43434709),Jordan Leasure,43434709,P,4000,KC@CWS 06/28/2026 02:10PM ET,CWS,2.57
,,,,,,,,,,,,,,,RP,Jordan Hicks (43434730),Jordan Hicks,43434730,P,4000,KC@CWS 06/28/2026 02:10PM ET,CWS,1.3
,,,,,,,,,,,,,,,RP,Brandon Eisert (43434732),Brandon Eisert,43434732,P,4000,KC@CWS 06/28/2026 02:10PM ET,CWS,2.98
,,,,,,,,,,,,,,,RP,Tyler Schweitzer (43434733),Tyler Schweitzer,43434733,P,4000,KC@CWS 06/28/2026 02:10PM ET,CWS,-0.45
,,,,,,,,,,,,,,,RP,Tyler Gilbert (43434736),Tyler Gilbert,43434736,P,4000,KC@CWS 06/28/2026 02:10PM ET,CWS,-1.59
,,,,,,,,,,,,,,,RP,Nick Mears (43434738),Nick Mears,43434738,P,4000,KC@CWS 06/28/2026 02:10PM ET,KC,2.00
,,,,,,,,,,,,,,,RP,Connor Seabold (43434740),Connor Seabold,43434740,P,4000,KC@CWS 06/28/2026 02:10PM ET,KC,2.30
,,,,,,,,,,,,,,,RP,Chris Murphy (43434770),Chris Murphy,43434770,P,4000,KC@CWS 06/28/2026 02:10PM ET,CWS,3.05
,,,,,,,,,,,,,,,RP,Eiberson Castellano (43434479),Eiberson Castellano,43434479,P,4000,COL@MIN 06/28/2026 02:10PM ET,COL,7.75
,,,,,,,,,,,,,,,RP,Drew Smith (43434492),Drew Smith,43434492,P,4000,COL@MIN 06/28/2026 02:10PM ET,MIN,0
,,,,,,,,,,,,,,,SP,Gabriel Hughes (43434500),Gabriel Hughes,43434500,P,4000,COL@MIN 06/28/2026 02:10PM ET,COL,0
,,,,,,,,,,,,,,,RP,RJ Petit (43434505),RJ Petit,43434505,P,4000,COL@MIN 06/28/2026 02:10PM ET,COL,0
,,,,,,,,,,,,,,,RP,Blas Castano (43434512),Blas Castano,43434512,P,4000,COL@MIN 06/28/2026 02:10PM ET,COL,4.85
,,,,,,,,,,,,,,,SP,McCade Brown (43434513),McCade Brown,43434513,P,4000,COL@MIN 06/28/2026 02:10PM ET,COL,0
,,,,,,,,,,,,,,,RP,Cole Sands (43434530),Cole Sands,43434530,P,4000,COL@MIN 06/28/2026 02:10PM ET,MIN,2.55
,,,,,,,,,,,,,,,RP,Taylor Rogers (43434536),Taylor Rogers,43434536,P,4000,COL@MIN 06/28/2026 02:10PM ET,MIN,1.64
,,,,,,,,,,,,,,,RP,Victor Vodnik (43434540),Victor Vodnik,43434540,P,4000,COL@MIN 06/28/2026 02:10PM ET,COL,1.52
,,,,,,,,,,,,,,,RP,Eric Orze (43434548),Eric Orze,43434548,P,4000,COL@MIN 06/28/2026 02:10PM ET,MIN,2.30
,,,,,,,,,,,,,,,RP,Welinton Herrera (43434558),Welinton Herrera,43434558,P,4000,COL@MIN 06/28/2026 02:10PM ET,COL,2.48
,,,,,,,,,,,,,,,RP,Andrew Morris (43434579),Andrew Morris,43434579,P,4000,COL@MIN 06/28/2026 02:10PM ET,MIN,3.60
,,,,,,,,,,,,,,,RP,Anthony Banda (43434638),Anthony Banda,43434638,P,4000,COL@MIN 06/28/2026 02:10PM ET,MIN,2.14
,,,,,,,,,,,,,,,RP,Kody Funderburk (43434650),Kody Funderburk,43434650,P,4000,COL@MIN 06/28/2026 02:10PM ET,MIN,1.25
,,,,,,,,,,,,,,,RP,Juan Mejia (43434655),Juan Mejia,43434655,P,4000,COL@MIN 06/28/2026 02:10PM ET,COL,2.06
,,,,,,,,,,,,,,,RP,Jeff Criswell (43434656),Jeff Criswell,43434656,P,4000,COL@MIN 06/28/2026 02:10PM ET,COL,3.35
,,,,,,,,,,,,,,,RP,Taylor Rashi (43434669),Taylor Rashi,43434669,P,4000,COL@MIN 06/28/2026 02:10PM ET,MIN,3.28
,,,,,,,,,,,,,,,RP,Brennan Bernardino (43434671),Brennan Bernardino,43434671,P,4000,COL@MIN 06/28/2026 02:10PM ET,COL,2.03
,,,,,,,,,,,,,,,RP,John Brebbia (43434672),John Brebbia,43434672,P,4000,COL@MIN 06/28/2026 02:10PM ET,COL,3.78
,,,,,,,,,,,,,,,RP,Cody Laweryson (43434678),Cody Laweryson,43434678,P,4000,COL@MIN 06/28/2026 02:10PM ET,MIN,3.2
,,,,,,,,,,,,,,,RP,Travis Adams (43434680),Travis Adams,43434680,P,4000,COL@MIN 06/28/2026 02:10PM ET,MIN,4.07
,,,,,,,,,,,,,,,RP,John Klein (43434690),John Klein,43434690,P,4000,COL@MIN 06/28/2026 02:10PM ET,MIN,1.85
,,,,,,,,,,,,,,,RP,TJ Shook (43434702),TJ Shook,43434702,P,4000,COL@MIN 06/28/2026 02:10PM ET,COL,2.62
,,,,,,,,,,,,,,,RP,Garrett Acton (43434721),Garrett Acton,43434721,P,4000,COL@MIN 06/28/2026 02:10PM ET,MIN,7.05
,,,,,,,,,,,,,,,RP,Jaden Hill (43434750),Jaden Hill,43434750,P,4000,COL@MIN 06/28/2026 02:10PM ET,COL,1.81
,,,,,,,,,,,,,,,RP,Seth Halvorsen (43434758),Seth Halvorsen,43434758,P,4000,COL@MIN 06/28/2026 02:10PM ET,COL,2.30
,,,,,,,,,,,,,,,RP,Jimmy Herget (43434768),Jimmy Herget,43434768,P,4000,COL@MIN 06/28/2026 02:10PM ET,COL,2.81
,,,,,,,,,,,,,,,RP,Julian Garcia (43434495),Julian Garcia,43434495,P,4000,CIN@PIT 06/28/2026 01:35PM ET,CIN,6.55
,,,,,,,,,,,,,,,SP,Julian Aguiar (43434508),Julian Aguiar,43434508,P,4000,CIN@PIT 06/28/2026 01:35PM ET,CIN,0
,,,,,,,,,,,,,,,RP,Graham Ashcraft (43434526),Graham Ashcraft,43434526,P,4000,CIN@PIT 06/28/2026 01:35PM ET,CIN,3.42
,,,,,,,,,,,,,,,RP,Zach McCambley (43434561),Zach McCambley,43434561,P,4000,CIN@PIT 06/28/2026 01:35PM ET,CIN,1.87
,,,,,,,,,,,,,,,RP,Sam Moll (43434568),Sam Moll,43434568,P,4000,CIN@PIT 06/28/2026 01:35PM ET,CIN,2.41
,,,,,,,,,,,,,,,RP,Mason Montgomery (43434585),Mason Montgomery,43434585,P,4000,CIN@PIT 06/28/2026 01:35PM ET,PIT,3.32
,,,,,,,,,,,,,,,RP,Andrew Chafin (43434589),Andrew Chafin,43434589,P,4000,CIN@PIT 06/28/2026 01:35PM ET,CIN,0
,,,,,,,,,,,,,,,RP,Dennis Santana (43434619),Dennis Santana,43434619,P,4000,CIN@PIT 06/28/2026 01:35PM ET,PIT,2.16
,,,,,,,,,,,,,,,RP,Gregory Soto (43434653),Gregory Soto,43434653,P,4000,CIN@PIT 06/28/2026 01:35PM ET,PIT,3.42
,,,,,,,,,,,,,,,RP,Luis Mey (43434657),Luis Mey,43434657,P,4000,CIN@PIT 06/28/2026 01:35PM ET,CIN,3.07
,,,,,,,,,,,,,,,RP,Brock Burke (43434659),Brock Burke,43434659,P,4000,CIN@PIT 06/28/2026 01:35PM ET,CIN,2.73
,,,,,,,,,,,,,,,RP,Cam Sanders (43434668),Cam Sanders,43434668,P,4000,CIN@PIT 06/28/2026 01:35PM ET,PIT,1.72
,,,,,,,,,,,,,,,RP,Emilio Pagan (43434679),Emilio Pagan,43434679,P,4000,CIN@PIT 06/28/2026 01:35PM ET,CIN,1.93
,,,,,,,,,,,,,,,RP,Evan Sisk (43434683),Evan Sisk,43434683,P,4000,CIN@PIT 06/28/2026 01:35PM ET,PIT,3.91
,,,,,,,,,,,,,,,RP,Brandan Bidois (43434686),Brandan Bidois,43434686,P,4000,CIN@PIT 06/28/2026 01:35PM ET,PIT,2.68
,,,,,,,,,,,,,,,RP,Tejay Antone (43434692),Tejay Antone,43434692,P,4000,CIN@PIT 06/28/2026 01:35PM ET,CIN,3.24
,,,,,,,,,,,,,,,RP,Chris Devenski (43434694),Chris Devenski,43434694,P,4000,CIN@PIT 06/28/2026 01:35PM ET,PIT,1.42
,,,,,,,,,,,,,,,RP,Hunter Stratton (43434699),Hunter Stratton,43434699,P,4000,CIN@PIT 06/28/2026 01:35PM ET,PIT,3.65
,,,,,,,,,,,,,,,RP,Isaac Mattson (43434723),Isaac Mattson,43434723,P,4000,CIN@PIT 06/28/2026 01:35PM ET,PIT,2.32
,,,,,,,,,,,,,,,RP,Pierce Johnson (43434729),Pierce Johnson,43434729,P,4000,CIN@PIT 06/28/2026 01:35PM ET,CIN,2.84
,,,,,,,,,,,,,,,RP,Zach Maxwell (43434747),Zach Maxwell,43434747,P,4000,CIN@PIT 06/28/2026 01:35PM ET,CIN,0.41
,,,,,,,,,,,,,,,RP,Caleb Ferguson (43434765),Caleb Ferguson,43434765,P,4000,CIN@PIT 06/28/2026 01:35PM ET,CIN,3.44
,,,,,,,,,,,,,,,RP,Yohan Ramirez (43434773),Yohan Ramirez,43434773,P,4000,CIN@PIT 06/28/2026 01:35PM ET,PIT,4.13
,,,,,,,,,,,,,,,1B/OF,Kyle Stowers (43433811),Kyle Stowers,43433811,1B/OF,4000,MIA@STL 06/28/2026 02:15PM ET,MIA,7.14
,,,,,,,,,,,,,,,RP,Cooper Hjerpe (43434490),Cooper Hjerpe,43434490,P,4000,MIA@STL 06/28/2026 02:15PM ET,STL,0
,,,,,,,,,,,,,,,RP,Gordon Graceffo (43434511),Gordon Graceffo,43434511,P,4000,MIA@STL 06/28/2026 02:15PM ET,STL,2.61
,,,,,,,,,,,,,,,RP,Tyler Zuber (43434514),Tyler Zuber,43434514,P,4000,MIA@STL 06/28/2026 02:15PM ET,MIA,2.21
,,,,,,,,,,,,,,,RP,Josh Ekness (43434520),Josh Ekness,43434520,P,4000,MIA@STL 06/28/2026 02:15PM ET,MIA,2.63
,,,,,,,,,,,,,,,RP,Andrew Nardi (43434539),Andrew Nardi,43434539,P,4000,MIA@STL 06/28/2026 02:15PM ET,MIA,2.85
,,,,,,,,,,,,,,,RP,Ryan Fernandez (43434545),Ryan Fernandez,43434545,P,4000,MIA@STL 06/28/2026 02:15PM ET,STL,6.85
,,,,,,,,,,,,,,,RP,Ryne Stanek (43434574),Ryne Stanek,43434574,P,4000,MIA@STL 06/28/2026 02:15PM ET,STL,2.56
,,,,,,,,,,,,,,,RP,Ronny Henriquez (43434606),Ronny Henriquez,43434606,P,4000,MIA@STL 06/28/2026 02:15PM ET,MIA,0
,,,,,,,,,,,,,,,RP,Michael Petersen (43434609),Michael Petersen,43434609,P,4000,MIA@STL 06/28/2026 02:15PM ET,MIA,3.70
,,,,,,,,,,,,,,,RP,Max Rajcic (43434620),Max Rajcic,43434620,P,4000,MIA@STL 06/28/2026 02:15PM ET,STL,1.99
,,,,,,,,,,,,,,,RP,Justin Bruihl (43434651),Justin Bruihl,43434651,P,4000,MIA@STL 06/28/2026 02:15PM ET,STL,1.94
,,,,,,,,,,,,,,,RP,Josh White (43434658),Josh White,43434658,P,4000,MIA@STL 06/28/2026 02:15PM ET,MIA,-10.1
,,,,,,,,,,,,,,,RP,John King (43434660),John King,43434660,P,4000,MIA@STL 06/28/2026 02:15PM ET,MIA,3.43
,,,,,,,,,,,,,,,RP,Pete Fairbanks (43434665),Pete Fairbanks,43434665,P,4000,MIA@STL 06/28/2026 02:15PM ET,MIA,2.81
,,,,,,,,,,,,,,,RP,JoJo Romero (43434689),JoJo Romero,43434689,P,4000,MIA@STL 06/28/2026 02:15PM ET,STL,2.48
,,,,,,,,,,,,,,,RP,Calvin Faucher (43434695),Calvin Faucher,43434695,P,4000,MIA@STL 06/28/2026 02:15PM ET,MIA,3.06
,,,,,,,,,,,,,,,RP,Will Kempner (43434704),Will Kempner,43434704,P,4000,MIA@STL 06/28/2026 02:15PM ET,MIA,6.78
,,,,,,,,,,,,,,,RP,Matt Svanson (43434715),Matt Svanson,43434715,P,4000,MIA@STL 06/28/2026 02:15PM ET,STL,1.94
,,,,,,,,,,,,,,,RP,Cade Gibson (43434719),Cade Gibson,43434719,P,4000,MIA@STL 06/28/2026 02:15PM ET,MIA,2.56
,,,,,,,,,,,,,,,RP,George Soriano (43434744),George Soriano,43434744,P,4000,MIA@STL 06/28/2026 02:15PM ET,STL,2.59
,,,,,,,,,,,,,,,RP,Anthony Bender (43434745),Anthony Bender,43434745,P,4000,MIA@STL 06/28/2026 02:15PM ET,MIA,3.48
,,,,,,,,,,,,,,,SP,Riley O'Brien (43434756),Riley O'Brien,43434756,P,4000,MIA@STL 06/28/2026 02:15PM ET,STL,2.89
,,,,,,,,,,,,,,,RP,Zach Brzykcy (43434775),Zach Brzykcy,43434775,P,4000,MIA@STL 06/28/2026 02:15PM ET,MIA,0
,,,,,,,,,,,,,,,RP,Antoine Kelly (43434501),Antoine Kelly,43434501,P,4000,CHC@MIL 06/28/2026 02:10PM ET,CHC,0
,,,,,,,,,,,,,,,RP,Gavin Hollowell (43434527),Gavin Hollowell,43434527,P,4000,CHC@MIL 06/28/2026 02:10PM ET,CHC,0.94
,,,,,,,,,,,,,,,RP,Trevor Megill (43434538),Trevor Megill,43434538,P,4000,CHC@MIL 06/28/2026 02:10PM ET,MIL,3.51
,,,,,,,,,,,,,,,RP,Porter Hodge (43434543),Porter Hodge,43434543,P,4000,CHC@MIL 06/28/2026 02:10PM ET,CHC,0
,,,,,,,,,,,,,,,RP,Shelby Miller (43434550),Shelby Miller,43434550,P,4000,CHC@MIL 06/28/2026 02:10PM ET,CHC,0
,,,,,,,,,,,,,,,RP,Craig Yoho (43434553),Craig Yoho,43434553,P,4000,CHC@MIL 06/28/2026 02:10PM ET,MIL,3.34
,,,,,,,,,,,,,,,RP,Ryan Rolison (43434557),Ryan Rolison,43434557,P,4000,CHC@MIL 06/28/2026 02:10PM ET,CHC,4.52
,,,,,,,,,,,,,,,RP,Luke Little (43434575),Luke Little,43434575,P,4000,CHC@MIL 06/28/2026 02:10PM ET,CHC,1.05
,,,,,,,,,,,,,,,RP,Daniel Palencia (43434578),Daniel Palencia,43434578,P,4000,CHC@MIL 06/28/2026 02:10PM ET,CHC,3.14
,,,,,,,,,,,,,,,RP,Aaron Ashby (43434588),Aaron Ashby,43434588,P,4000,CHC@MIL 06/28/2026 02:10PM ET,MIL,5.53
,,,,,,,,,,,,,,,RP,Caleb Thielbar (43434590),Caleb Thielbar,43434590,P,4000,CHC@MIL 06/28/2026 02:10PM ET,CHC,2.93
,,,,,,,,,,,,,,,RP,Tyler Ferguson (43434603),Tyler Ferguson,43434603,P,4000,CHC@MIL 06/28/2026 02:10PM ET,CHC,2.76
,,,,,,,,,,,,,,,RP,Ethan Roberts (43434605),Ethan Roberts,43434605,P,4000,CHC@MIL 06/28/2026 02:10PM ET,CHC,2.19
,,,,,,,,,,,,,,,RP,Carlos Rodriguez (43434615),Carlos Rodriguez,43434615,P,4000,CHC@MIL 06/28/2026 02:10PM ET,MIL,5.15
,,,,,,,,,,,,,,,RP,Grant Anderson (43434624),Grant Anderson,43434624,P,4000,CHC@MIL 06/28/2026 02:10PM ET,MIL,2.46
,,,,,,,,,,,,,,,RP,Jared Koenig (43434632),Jared Koenig,43434632,P,4000,CHC@MIL 06/28/2026 02:10PM ET,MIL,3.48
,,,,,,,,,,,,,,,RP,Abner Uribe (43434637),Abner Uribe,43434637,P,4000,CHC@MIL 06/28/2026 02:10PM ET,MIL,3.24
,,,,,,,,,,,,,,,RP,Jayden Murray (43434640),Jayden Murray,43434640,P,4000,CHC@MIL 06/28/2026 02:10PM ET,CHC,1.04
,,,,,,,,,,,,,,,RP,Rob Zastryzny (43434666),Rob Zastryzny,43434666,P,4000,CHC@MIL 06/28/2026 02:10PM ET,MIL,0
,,,,,,,,,,,,,,,RP,Jacob Webb (43434676),Jacob Webb,43434676,P,4000,CHC@MIL 06/28/2026 02:10PM ET,CHC,3.20
,,,,,,,,,,,,,,,RP,Easton McGee (43434677),Easton McGee,43434677,P,4000,CHC@MIL 06/28/2026 02:10PM ET,MIL,2.65
,,,,,,,,,,,,,,,RP,Hunter Harvey (43434684),Hunter Harvey,43434684,P,4000,CHC@MIL 06/28/2026 02:10PM ET,CHC,1.85
,,,,,,,,,,,,,,,RP,Trent Thornton (43434685),Trent Thornton,43434685,P,4000,CHC@MIL 06/28/2026 02:10PM ET,CHC,2.82
,,,,,,,,,,,,,,,RP,Brian Fitzpatrick (43434714),Brian Fitzpatrick,43434714,P,4000,CHC@MIL 06/28/2026 02:10PM ET,MIL,3.4
,,,,,,,,,,,,,,,RP,Angel Zerpa (43434716),Angel Zerpa,43434716,P,4000,CHC@MIL 06/28/2026 02:10PM ET,MIL,1.11
,,,,,,,,,,,,,,,RP,Hoby Milner (43434717),Hoby Milner,43434717,P,4000,CHC@MIL 06/28/2026 02:10PM ET,CHC,1.70
,,,,,,,,,,,,,,,RP,Riley Martin (43434726),Riley Martin,43434726,P,4000,CHC@MIL 06/28/2026 02:10PM ET,CHC,3.82
,,,,,,,,,,,,,,,RP,Drew Rom (43434734),Drew Rom,43434734,P,4000,CHC@MIL 06/28/2026 02:10PM ET,MIL,5.5
,,,,,,,,,,,,,,,RP,Phil Maton (43434737),Phil Maton,43434737,P,4000,CHC@MIL 06/28/2026 02:10PM ET,CHC,1.83
,,,,,,,,,,,,,,,RP,Joel Kuhnel (43434753),Joel Kuhnel,43434753,P,4000,CHC@MIL 06/28/2026 02:10PM ET,MIL,1.84
,,,,,,,,,,,,,,,RP,Dylan Ross (43434496),Dylan Ross,43434496,P,4000,PHI@NYM 06/28/2026 01:40PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Anderson Severino (43434497),Anderson Severino,43434497,P,4000,PHI@NYM 06/28/2026 01:40PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Joey Gerber (43434517),Joey Gerber,43434517,P,4000,PHI@NYM 06/28/2026 01:40PM ET,NYM,5.88
,,,,,,,,,,,,,,,RP,Jonathan Pintaro (43434522),Jonathan Pintaro,43434522,P,4000,PHI@NYM 06/28/2026 01:40PM ET,NYM,6.23
,,,,,,,,,,,,,,,RP,Austin Warren (43434541),Austin Warren,43434541,P,4000,PHI@NYM 06/28/2026 01:40PM ET,NYM,4.40
,,,,,,,,,,,,,,,RP,Chase Shugart (43434555),Chase Shugart,43434555,P,4000,PHI@NYM 06/28/2026 01:40PM ET,PHI,3.80
,,,,,,,,,,,,,,,RP,Brad Keller (43434562),Brad Keller,43434562,P,4000,PHI@NYM 06/28/2026 01:40PM ET,PHI,2.72
,,,,,,,,,,,,,,,RP,Kyle Backhus (43434564),Kyle Backhus,43434564,P,4000,PHI@NYM 06/28/2026 01:40PM ET,PHI,1.82
,,,,,,,,,,,,,,,RP,Brooks Raley (43434567),Brooks Raley,43434567,P,4000,PHI@NYM 06/28/2026 01:40PM ET,NYM,2.98
,,,,,,,,,,,,,,,RP,Reed Garrett (43434569),Reed Garrett,43434569,P,4000,PHI@NYM 06/28/2026 01:40PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Dedniel Nunez (43434570),Dedniel Nunez,43434570,P,4000,PHI@NYM 06/28/2026 01:40PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Jose Alvarado (43434583),Jose Alvarado,43434583,P,4000,PHI@NYM 06/28/2026 01:40PM ET,PHI,2.44
,,,,,,,,,,,,,,,RP,A.J. Minter (43434596),A.J. Minter,43434596,P,4000,PHI@NYM 06/28/2026 01:40PM ET,NYM,3.72
,,,,,,,,,,,,,,,RP,Max Lazar (43434602),Max Lazar,43434602,P,4000,PHI@NYM 06/28/2026 01:40PM ET,PHI,3.73
,,,,,,,,,,,,,,,RP,Alex Carrillo (43434610),Alex Carrillo,43434610,P,4000,PHI@NYM 06/28/2026 01:40PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Nolan Hoffman (43434612),Nolan Hoffman,43434612,P,4000,PHI@NYM 06/28/2026 01:40PM ET,PHI,1.7
,,,,,,,,,,,,,,,RP,Jhoan Duran (43434628),Jhoan Duran,43434628,P,4000,PHI@NYM 06/28/2026 01:40PM ET,PHI,4.44
,,,,,,,,,,,,,,,RP,Tim Mayza (43434642),Tim Mayza,43434642,P,4000,PHI@NYM 06/28/2026 01:40PM ET,PHI,3.63
,,,,,,,,,,,,,,,RP,Devin Williams (43434646),Devin Williams,43434646,P,4000,PHI@NYM 06/28/2026 01:40PM ET,NYM,3.50
,,,,,,,,,,,,,,,RP,Daniel Duarte (43434661),Daniel Duarte,43434661,P,4000,PHI@NYM 06/28/2026 01:40PM ET,NYM,5.35
